Num1,Date1,Amps1,Kilowatts_x,ACFM1,Num2,Date2,Amps2,Kilowatts_y,ACFM2
73368,2024-01-19 12:07:24,0.3723,0.1,0,73371,2024-01-19 12:07:24,17.1948,5.82,0.0
73369,2024-01-19 12:07:36,0.3723,0.1,0,73372,2024-01-19 12:07:36,17.1153,5.8,0.0
73370,2024-01-19 12:07:48,0.3723,0.1,0,73373,2024-01-19 12:07:48,17.0525,5.77,0.0
73371,2024-01-19 12:08:00,0.3723,0.1,0,73374,2024-01-19 12:08:00,17.035,5.77,0.0
73372,2024-01-19 12:08:12,0.3723,0.1,0,73375,2024-01-19 12:08:12,17.0628,5.78,0.0
73373,2024-01-19 12:08:24,0.3723,0.1,0,73376,2024-01-19 12:08:24,17.0868,5.79,0.0
73374,2024-01-19 12:08:36,0.3723,0.1,0,73377,2024-01-19 12:08:36,17.0492,5.77,0.0
73375,2024-01-19 12:08:48,0.3723,0.1,0,73378,2024-01-19 12:08:48,17.0405,5.77,0.0
73376,2024-01-19 12:09:00,0.3723,0.1,0,73379,2024-01-19 12:09:00,16.9828,5.75,0.0
73377,2024-01-19 12:09:12,0.3723,0.1,0,73380,2024-01-19 12:09:12,17.026,5.77,0.0
73378,2024-01-19 12:09:24,0.3723,0.1,0,73381,2024-01-19 12:09:24,17.0185,5.76,0.0
73379,2024-01-19 12:09:36,0.3723,0.1,0,73382,2024-01-19 12:09:36,16.9697,5.75,0.0
73380,2024-01-19 12:09:48,0.3723,0.1,0,73383,2024-01-19 12:09:48,16.9309,5.73,0.0
73381,2024-01-19 12:10:00,0.3723,0.1,0,73384,2024-01-19 12:10:00,16.9359,5.73,0.0
73382,2024-01-19 12:10:12,0.3723,0.1,0,73385,2024-01-19 12:10:12,16.9162,5.73,0.0
73383,2024-01-19 12:10:24,0.3723,0.1,0,73386,2024-01-19 12:10:24,17.3489,5.87,0.0
73384,2024-01-19 12:10:36,0.3723,0.1,0,73387,2024-01-19 12:10:36,17.9697,6.08,0.0
73385,2024-01-19 12:10:48,0.3723,0.1,0,73388,2024-01-19 12:10:48,17.8893,6.06,0.0
73386,2024-01-19 12:11:00,0.3723,0.1,0,73389,2024-01-19 12:11:00,17.8702,6.05,0.0
73387,2024-01-19 12:11:12,0.3723,0.1,0,73390,2024-01-19 12:11:12,17.0505,5.77,0.0
73388,2024-01-19 12:11:24,0.3723,0.1,0,73391,2024-01-19 12:11:24,17.0876,5.79,0.0
73389,2024-01-19 12:11:36,0.3723,0.1,0,73392,2024-01-19 12:11:36,17.0726,5.78,0.0
73390,2024-01-19 12:11:48,0.3723,0.1,0,73393,2024-01-19 12:11:48,17.0664,5.78,0.0
73391,2024-01-19 12:12:00,0.3723,0.1,0,73394,2024-01-19 12:12:00,17.0683,5.78,0.0
73392,2024-01-19 12:12:12,0.3723,0.1,0,73395,2024-01-19 12:12:12,17.0424,5.77,0.0
73393,2024-01-19 12:12:24,0.3723,0.1,0,73396,2024-01-19 12:12:24,17.0147,5.76,0.0
73394,2024-01-19 12:12:36,0.372,0.1,0,73397,2024-01-19 12:12:36,16.9777,5.75,0.0
73395,2024-01-19 12:12:48,0.3723,0.1,0,73398,2024-01-19 12:12:48,17.023,5.76,0.0
73396,2024-01-19 12:13:00,0.3723,0.1,0,73399,2024-01-19 12:13:00,17.0354,5.77,0.0
73397,2024-01-19 12:13:12,0.3723,0.1,0,73400,2024-01-19 12:13:12,17.0611,5.78,0.0
73398,2024-01-19 12:13:24,0.3723,0.1,0,73401,2024-01-19 12:13:24,17.0531,5.77,0.0
73399,2024-01-19 12:13:36,0.3723,0.1,0,73402,2024-01-19 12:13:36,17.046,5.77,0.0
73400,2024-01-19 12:13:48,0.3723,0.1,0,73403,2024-01-19 12:13:48,17.0288,5.77,0.0
73401,2024-01-19 12:14:00,0.3723,0.1,0,73404,2024-01-19 12:14:00,17.0056,5.76,0.0
73402,2024-01-19 12:14:12,0.3723,0.1,0,73405,2024-01-19 12:14:12,17.0241,5.76,0.0
73403,2024-01-19 12:14:24,0.3723,0.1,0,73406,2024-01-19 12:14:24,17.0712,5.78,0.0
73404,2024-01-19 12:14:36,0.3723,0.1,0,73407,2024-01-19 12:14:36,17.0686,5.78,0.0
73405,2024-01-19 12:14:48,0.3723,0.1,0,73408,2024-01-19 12:14:48,17.0163,5.76,0.0
73406,2024-01-19 12:15:00,0.3723,0.1,0,73409,2024-01-19 12:15:00,17.7532,6.01,0.0
73407,2024-01-19 12:15:12,0.3723,0.1,0,73410,2024-01-19 12:15:12,17.9896,6.09,0.0
73408,2024-01-19 12:15:24,0.3723,0.1,0,73411,2024-01-19 12:15:24,18.0167,6.1,0.0
73409,2024-01-19 12:15:36,0.3723,0.1,0,73412,2024-01-19 12:15:36,17.5363,5.94,0.0
73410,2024-01-19 12:15:48,0.3723,0.1,0,73413,2024-01-19 12:15:48,8.6445,2.24,0.0
73411,2024-01-19 12:16:00,0.3723,0.1,0,73414,2024-01-19 12:16:00,0.1408,0.04,0.0
73412,2024-01-19 12:16:12,0.3723,0.1,0,73415,2024-01-19 12:16:12,0.1393,0.04,0.0
73413,2024-01-19 12:16:24,0.3723,0.1,0,73416,2024-01-19 12:16:24,0.1389,0.04,0.0
73414,2024-01-19 12:16:36,0.3723,0.1,0,73417,2024-01-19 12:16:36,0.1389,0.04,0.0
73415,2024-01-19 12:16:48,0.3723,0.1,0,73418,2024-01-19 12:16:48,0.1389,0.04,0.0
73416,2024-01-19 12:17:00,0.3723,0.1,0,73419,2024-01-19 12:17:00,0.1389,0.04,0.0
73417,2024-01-19 12:17:12,0.3723,0.1,0,73420,2024-01-19 12:17:12,0.1389,0.04,0.0
73418,2024-01-19 12:17:24,0.3723,0.1,0,73421,2024-01-19 12:17:24,0.1389,0.04,0.0
73419,2024-01-19 12:17:36,0.3723,0.1,0,73422,2024-01-19 12:17:36,0.1389,0.04,0.0
73420,2024-01-19 12:17:48,0.3723,0.1,0,73423,2024-01-19 12:17:48,0.1389,0.04,0.0
73421,2024-01-19 12:18:00,0.3723,0.1,0,73424,2024-01-19 12:18:00,0.1389,0.04,0.0
73422,2024-01-19 12:18:12,0.3723,0.1,0,73425,2024-01-19 12:18:12,0.1389,0.04,0.0
73423,2024-01-19 12:18:24,0.3723,0.1,0,73426,2024-01-19 12:18:24,0.1389,0.04,0.0
73424,2024-01-19 12:18:36,0.3723,0.1,0,73427,2024-01-19 12:18:36,0.1389,0.04,0.0
73425,2024-01-19 12:18:48,0.3723,0.1,0,73428,2024-01-19 12:18:48,0.1389,0.04,0.0
73426,2024-01-19 12:19:00,0.3723,0.1,0,73429,2024-01-19 12:19:00,0.1389,0.04,0.0
73427,2024-01-19 12:19:12,0.3723,0.1,0,73430,2024-01-19 12:19:12,0.1389,0.04,0.0
73428,2024-01-19 12:19:24,0.3723,0.1,0,73431,2024-01-19 12:19:24,0.1389,0.04,0.0
73429,2024-01-19 12:19:36,0.3723,0.1,0,73432,2024-01-19 12:19:36,0.1389,0.04,0.0
73430,2024-01-19 12:19:48,0.3723,0.1,0,73433,2024-01-19 12:19:48,0.1389,0.04,0.0
73431,2024-01-19 12:20:00,0.3723,0.1,0,73434,2024-01-19 12:20:00,0.1389,0.04,0.0
73432,2024-01-19 12:20:12,0.372,0.1,0,73435,2024-01-19 12:20:12,0.1389,0.04,0.0
73433,2024-01-19 12:20:24,0.3723,0.1,0,73436,2024-01-19 12:20:24,16.2765,5.51,0.0
73434,2024-01-19 12:20:36,0.3723,0.1,0,73437,2024-01-19 12:20:36,26.4835,8.97,45.6
73435,2024-01-19 12:20:48,0.3723,0.1,0,73438,2024-01-19 12:20:48,30.901,10.46,45.6
73436,2024-01-19 12:21:00,0.3723,0.1,0,73439,2024-01-19 12:21:00,30.9162,10.47,45.6
73437,2024-01-19 12:21:12,0.3723,0.1,0,73440,2024-01-19 12:21:12,30.9589,10.48,45.6
73438,2024-01-19 12:21:24,0.3723,0.1,0,73441,2024-01-19 12:21:24,30.9028,10.46,45.6
73439,2024-01-19 12:21:36,0.3723,0.1,0,73442,2024-01-19 12:21:36,30.8956,10.46,45.6
73440,2024-01-19 12:21:48,0.3723,0.1,0,73443,2024-01-19 12:21:48,30.9516,10.48,45.6
73441,2024-01-19 12:22:00,0.3723,0.1,0,73444,2024-01-19 12:22:00,31.1537,10.55,45.6
73442,2024-01-19 12:22:12,0.3723,0.1,0,73445,2024-01-19 12:22:12,31.9893,10.83,45.6
73443,2024-01-19 12:22:24,0.3723,0.1,0,73446,2024-01-19 12:22:24,31.9501,10.82,45.6
73444,2024-01-19 12:22:36,0.3723,0.1,0,73447,2024-01-19 12:22:36,32.0782,10.86,45.6
73445,2024-01-19 12:22:48,0.3723,0.1,0,73448,2024-01-19 12:22:48,32.1714,10.89,45.6
73446,2024-01-19 12:23:00,0.3723,0.1,0,73449,2024-01-19 12:23:00,32.0748,10.86,45.6
73447,2024-01-19 12:23:12,0.3723,0.1,0,73450,2024-01-19 12:23:12,31.3967,10.63,45.6
73448,2024-01-19 12:23:24,0.3723,0.1,0,73451,2024-01-19 12:23:24,31.3484,10.62,45.6
73449,2024-01-19 12:23:36,0.3723,0.1,0,73452,2024-01-19 12:23:36,31.3135,10.6,45.6
73450,2024-01-19 12:23:48,0.3723,0.1,0,73453,2024-01-19 12:23:48,31.3077,10.6,45.6
73451,2024-01-19 12:24:00,0.3723,0.1,0,73454,2024-01-19 12:24:00,31.2989,10.6,45.6
73452,2024-01-19 12:24:12,0.3723,0.1,0,73455,2024-01-19 12:24:12,31.2413,10.58,45.6
73453,2024-01-19 12:24:24,0.3723,0.1,0,73456,2024-01-19 12:24:24,32.1426,10.88,45.6
73454,2024-01-19 12:24:36,0.3723,0.1,0,73457,2024-01-19 12:24:36,32.261,10.92,45.6
73455,2024-01-19 12:24:48,0.3723,0.1,0,73458,2024-01-19 12:24:48,32.3682,10.96,45.6
73456,2024-01-19 12:25:00,0.3723,0.1,0,73459,2024-01-19 12:25:00,32.4839,11.0,45.6
73457,2024-01-19 12:25:12,0.3723,0.1,0,73460,2024-01-19 12:25:12,32.5859,11.03,45.6
73458,2024-01-19 12:25:24,0.3723,0.1,0,73461,2024-01-19 12:25:24,31.8813,10.8,45.6
73459,2024-01-19 12:25:36,0.3723,0.1,0,73462,2024-01-19 12:25:36,31.8574,10.79,45.6
73460,2024-01-19 12:25:48,0.3723,0.1,0,73463,2024-01-19 12:25:48,31.8276,10.78,45.6
73461,2024-01-19 12:26:00,0.3723,0.1,0,73464,2024-01-19 12:26:00,31.7566,10.75,45.6
73462,2024-01-19 12:26:12,0.3723,0.1,0,73465,2024-01-19 12:26:12,31.7952,10.77,45.6
73463,2024-01-19 12:26:24,0.3723,0.1,0,73466,2024-01-19 12:26:24,31.7633,10.76,45.6
73464,2024-01-19 12:26:36,0.3723,0.1,0,73467,2024-01-19 12:26:36,32.4243,10.98,45.6
73465,2024-01-19 12:26:48,0.3723,0.1,0,73468,2024-01-19 12:26:48,32.7831,11.1,45.6
73466,2024-01-19 12:27:00,0.3723,0.1,0,73469,2024-01-19 12:27:00,32.8614,11.13,45.6
73467,2024-01-19 12:27:12,0.3723,0.1,0,73470,2024-01-19 12:27:12,32.9431,11.16,45.6
73468,2024-01-19 12:27:24,0.3723,0.1,0,73471,2024-01-19 12:27:24,32.9983,11.17,45.6
73469,2024-01-19 12:27:36,0.3723,0.1,0,73472,2024-01-19 12:27:36,32.5514,11.02,45.6
73470,2024-01-19 12:27:48,0.3723,0.1,0,73473,2024-01-19 12:27:48,32.2066,10.91,45.6
73471,2024-01-19 12:28:00,0.3723,0.1,0,73474,2024-01-19 12:28:00,32.1591,10.89,45.6
73472,2024-01-19 12:28:12,0.3723,0.1,0,73475,2024-01-19 12:28:12,32.1514,10.89,45.6
73473,2024-01-19 12:28:24,0.3723,0.1,0,73476,2024-01-19 12:28:24,32.0948,10.87,45.6
73474,2024-01-19 12:28:36,0.3723,0.1,0,73477,2024-01-19 12:28:36,32.0302,10.85,45.6
73475,2024-01-19 12:28:48,0.3723,0.1,0,73478,2024-01-19 12:28:48,32.3499,10.95,45.6
73476,2024-01-19 12:29:00,0.3723,0.1,0,73479,2024-01-19 12:29:00,33.0241,11.18,45.6
73477,2024-01-19 12:29:12,0.3723,0.1,0,73480,2024-01-19 12:29:12,33.1337,11.22,45.6
73478,2024-01-19 12:29:24,0.3723,0.1,0,73481,2024-01-19 12:29:24,33.247,11.26,45.6
73479,2024-01-19 12:29:36,0.3723,0.1,0,73482,2024-01-19 12:29:36,33.3674,11.3,45.6
73480,2024-01-19 12:29:48,0.3723,0.1,0,73483,2024-01-19 12:29:48,33.0929,11.21,45.6
73481,2024-01-19 12:30:00,0.3723,0.1,0,73484,2024-01-19 12:30:00,32.4915,11.0,45.6
73482,2024-01-19 12:30:12,0.3723,0.1,0,73485,2024-01-19 12:30:12,32.4756,11.0,45.6
73483,2024-01-19 12:30:24,0.3723,0.1,0,73486,2024-01-19 12:30:24,32.4498,10.99,45.6
73484,2024-01-19 12:30:36,0.3723,0.1,0,73487,2024-01-19 12:30:36,32.4099,10.97,45.6
73485,2024-01-19 12:30:48,0.3723,0.1,0,73488,2024-01-19 12:30:48,32.395,10.97,45.6
73486,2024-01-19 12:31:00,0.3723,0.1,0,73489,2024-01-19 12:31:00,32.6031,11.04,45.6
73487,2024-01-19 12:31:12,0.3723,0.1,0,73490,2024-01-19 12:31:12,33.3899,11.31,45.6
73488,2024-01-19 12:31:24,0.3723,0.1,0,73491,2024-01-19 12:31:24,33.3931,11.31,45.6
73489,2024-01-19 12:31:36,0.3723,0.1,0,73492,2024-01-19 12:31:36,33.5559,11.36,45.6
73490,2024-01-19 12:31:48,0.3723,0.1,0,73493,2024-01-19 12:31:48,33.5683,11.37,45.6
73491,2024-01-19 12:32:00,0.3723,0.1,0,73494,2024-01-19 12:32:00,33.4905,11.34,45.6
73492,2024-01-19 12:32:12,0.3723,0.1,0,73495,2024-01-19 12:32:12,32.851,11.12,45.6
73493,2024-01-19 12:32:24,0.3723,0.1,0,73496,2024-01-19 12:32:24,32.7923,11.1,45.6
73494,2024-01-19 12:32:36,0.3723,0.1,0,73497,2024-01-19 12:32:36,32.7471,11.09,45.6
73495,2024-01-19 12:32:48,0.3723,0.1,0,73498,2024-01-19 12:32:48,32.6913,11.07,45.6
73496,2024-01-19 12:33:00,0.3723,0.1,0,73499,2024-01-19 12:33:00,32.6411,11.05,45.6
73497,2024-01-19 12:33:12,0.3723,0.1,0,73500,2024-01-19 12:33:12,32.512,11.01,45.6
73498,2024-01-19 12:33:24,0.3723,0.1,0,73501,2024-01-19 12:33:24,33.6481,11.39,45.6
73499,2024-01-19 12:33:36,0.3723,0.1,0,73502,2024-01-19 12:33:36,33.5671,11.37,45.6
73500,2024-01-19 12:33:48,0.3723,0.1,0,73503,2024-01-19 12:33:48,33.6606,11.4,45.6
73501,2024-01-19 12:34:00,0.3723,0.1,0,73504,2024-01-19 12:34:00,33.7616,11.43,45.6
73502,2024-01-19 12:34:12,0.3723,0.1,0,73505,2024-01-19 12:34:12,33.8417,11.46,45.6
73503,2024-01-19 12:34:24,0.3723,0.1,0,73506,2024-01-19 12:34:24,33.0007,11.17,45.6
73504,2024-01-19 12:34:36,0.3723,0.1,0,73507,2024-01-19 12:34:36,33.0133,11.18,45.6
73505,2024-01-19 12:34:48,0.3723,0.1,0,73508,2024-01-19 12:34:48,33.0054,11.18,45.6
73506,2024-01-19 12:35:00,0.3723,0.1,0,73509,2024-01-19 12:35:00,32.9262,11.15,45.6
73507,2024-01-19 12:35:12,0.3723,0.1,0,73510,2024-01-19 12:35:12,32.859,11.13,45.6
73508,2024-01-19 12:35:24,0.3723,0.1,0,73511,2024-01-19 12:35:24,32.8415,11.12,45.6
73509,2024-01-19 12:35:36,0.3723,0.1,0,73512,2024-01-19 12:35:36,33.7744,11.44,45.6
73510,2024-01-19 12:35:48,0.3723,0.1,0,73513,2024-01-19 12:35:48,33.9221,11.49,45.6
73511,2024-01-19 12:36:00,0.3723,0.1,0,73514,2024-01-19 12:36:00,34.0126,11.52,45.6
73512,2024-01-19 12:36:12,0.3723,0.1,0,73515,2024-01-19 12:36:12,34.1412,11.56,45.6
73513,2024-01-19 12:36:24,0.3723,0.1,0,73516,2024-01-19 12:36:24,34.2512,11.6,45.6
73514,2024-01-19 12:36:36,0.3708,0.1,0,73517,2024-01-19 12:36:36,33.5443,11.36,45.6
73515,2024-01-19 12:36:48,0.3723,0.1,0,73518,2024-01-19 12:36:48,33.4077,11.31,45.6
73516,2024-01-19 12:37:00,0.3723,0.1,0,73519,2024-01-19 12:37:00,33.3514,11.29,45.6
73517,2024-01-19 12:37:12,0.3723,0.1,0,73520,2024-01-19 12:37:12,33.2092,11.25,45.6
73518,2024-01-19 12:37:24,0.3718,0.1,0,73521,2024-01-19 12:37:24,33.1874,11.24,45.6
73519,2024-01-19 12:37:36,0.3723,0.1,0,73522,2024-01-19 12:37:36,33.1131,11.21,45.6
73520,2024-01-19 12:37:48,0.3723,0.1,0,73523,2024-01-19 12:37:48,33.9736,11.5,45.6
73521,2024-01-19 12:38:00,0.3715,0.1,0,73524,2024-01-19 12:38:00,34.069,11.54,45.6
73522,2024-01-19 12:38:12,0.3723,0.1,0,73525,2024-01-19 12:38:12,34.2267,11.59,45.6
73523,2024-01-19 12:38:24,0.3723,0.1,0,73526,2024-01-19 12:38:24,34.2627,11.6,45.6
73524,2024-01-19 12:38:36,0.3723,0.1,0,73527,2024-01-19 12:38:36,34.3608,11.64,45.6
73525,2024-01-19 12:38:48,0.3715,0.1,0,73528,2024-01-19 12:38:48,33.9049,11.48,45.6
73526,2024-01-19 12:39:00,0.3723,0.1,0,73529,2024-01-19 12:39:00,33.5309,11.35,45.6
73527,2024-01-19 12:39:12,0.3713,0.1,0,73530,2024-01-19 12:39:12,33.496,11.34,45.6
73528,2024-01-19 12:39:24,0.3715,0.1,0,73531,2024-01-19 12:39:24,33.492,11.34,45.6
73529,2024-01-19 12:39:36,0.3713,0.1,0,73532,2024-01-19 12:39:36,33.403,11.31,45.6
73530,2024-01-19 12:39:48,0.3715,0.1,0,73533,2024-01-19 12:39:48,33.3679,11.3,45.6
73531,2024-01-19 12:40:00,0.3713,0.1,0,73534,2024-01-19 12:40:00,34.0832,11.54,45.6
73532,2024-01-19 12:40:12,0.3703,0.1,0,73535,2024-01-19 12:40:12,34.3562,11.63,45.6
73533,2024-01-19 12:40:24,0.3703,0.1,0,73536,2024-01-19 12:40:24,34.55,11.7,45.6
73534,2024-01-19 12:40:36,0.3705,0.1,0,73537,2024-01-19 12:40:36,34.6953,11.75,45.6
73535,2024-01-19 12:40:48,0.3703,0.1,0,73538,2024-01-19 12:40:48,34.777,11.78,45.6
73536,2024-01-19 12:41:00,0.37,0.1,0,73539,2024-01-19 12:41:00,34.3549,11.63,45.6
73537,2024-01-19 12:41:12,0.3713,0.1,0,73540,2024-01-19 12:41:12,33.9504,11.5,45.6
73538,2024-01-19 12:41:24,0.3713,0.1,0,73541,2024-01-19 12:41:24,33.866,11.47,45.6
73539,2024-01-19 12:41:36,0.3718,0.1,0,73542,2024-01-19 12:41:36,33.7591,11.43,45.6
73540,2024-01-19 12:41:48,0.3713,0.1,0,73543,2024-01-19 12:41:48,33.6987,11.41,45.6
73541,2024-01-19 12:42:00,0.3723,0.1,0,73544,2024-01-19 12:42:00,33.6445,11.39,45.6
73542,2024-01-19 12:42:12,0.37,0.1,0,73545,2024-01-19 12:42:12,34.2368,11.59,45.6
73543,2024-01-19 12:42:24,0.3693,0.1,0,73546,2024-01-19 12:42:24,34.6495,11.73,45.6
73544,2024-01-19 12:42:36,0.3698,0.1,0,73547,2024-01-19 12:42:36,34.7676,11.77,45.6
73545,2024-01-19 12:42:48,0.3693,0.1,0,73548,2024-01-19 12:42:48,34.8703,11.81,45.6
73546,2024-01-19 12:43:00,0.3693,0.1,0,73549,2024-01-19 12:43:00,34.9307,11.83,45.6
73547,2024-01-19 12:43:12,0.37,0.1,0,73550,2024-01-19 12:43:12,34.7078,11.75,45.6
73548,2024-01-19 12:43:24,0.3723,0.1,0,73551,2024-01-19 12:43:24,34.1253,11.56,45.6
73549,2024-01-19 12:43:36,0.3715,0.1,0,73552,2024-01-19 12:43:36,34.0431,11.53,45.6
73550,2024-01-19 12:43:48,0.3723,0.1,0,73553,2024-01-19 12:43:48,34.0377,11.53,45.6
73551,2024-01-19 12:44:00,0.3723,0.1,0,73554,2024-01-19 12:44:00,33.9829,11.51,45.6
73552,2024-01-19 12:44:12,0.3723,0.1,0,73555,2024-01-19 12:44:12,28.7298,9.73,45.6
73553,2024-01-19 12:44:24,0.3723,0.1,0,73556,2024-01-19 12:44:24,19.4676,6.59,0.0
73554,2024-01-19 12:44:36,0.3723,0.1,0,73557,2024-01-19 12:44:36,16.9935,5.75,0.0
73555,2024-01-19 12:44:48,0.3715,0.1,0,73558,2024-01-19 12:44:48,17.0389,5.77,0.0
73556,2024-01-19 12:45:00,0.3723,0.1,0,73559,2024-01-19 12:45:00,17.0451,5.77,0.0
73557,2024-01-19 12:45:12,0.372,0.1,0,73560,2024-01-19 12:45:12,17.5395,5.94,0.0
73558,2024-01-19 12:45:24,0.3723,0.1,0,73561,2024-01-19 12:45:24,18.0328,6.11,0.0
73559,2024-01-19 12:45:36,0.3723,0.1,0,73562,2024-01-19 12:45:36,18.0691,6.12,0.0
73560,2024-01-19 12:45:48,0.3718,0.1,0,73563,2024-01-19 12:45:48,17.6907,5.99,0.0
73561,2024-01-19 12:46:00,0.3723,0.1,0,73564,2024-01-19 12:46:00,17.2717,5.85,0.0
73562,2024-01-19 12:46:12,0.3723,0.1,0,73565,2024-01-19 12:46:12,17.2207,5.83,0.0
73563,2024-01-19 12:46:24,0.3723,0.1,0,73566,2024-01-19 12:46:24,17.2005,5.82,0.0
73564,2024-01-19 12:46:36,0.3723,0.1,0,73567,2024-01-19 12:46:36,17.1569,5.81,0.0
73565,2024-01-19 12:46:48,0.3723,0.1,0,73568,2024-01-19 12:46:48,17.1113,5.79,0.0
73566,2024-01-19 12:47:00,0.3723,0.1,0,73569,2024-01-19 12:47:00,17.1072,5.79,0.0
73567,2024-01-19 12:47:12,0.3723,0.1,0,73570,2024-01-19 12:47:12,17.0741,5.78,0.0
73568,2024-01-19 12:47:24,0.3713,0.1,0,73571,2024-01-19 12:47:24,17.0567,5.78,0.0
73569,2024-01-19 12:47:36,0.3705,0.1,0,73572,2024-01-19 12:47:36,17.0316,5.77,0.0
73570,2024-01-19 12:47:48,0.3695,0.1,0,73573,2024-01-19 12:47:48,17.0522,5.77,0.0
73571,2024-01-19 12:48:00,0.3713,0.1,0,73574,2024-01-19 12:48:00,17.0382,5.77,0.0
73572,2024-01-19 12:48:12,0.3708,0.1,0,73575,2024-01-19 12:48:12,17.035,5.77,0.0
73573,2024-01-19 12:48:24,0.3723,0.1,0,73576,2024-01-19 12:48:24,17.003,5.76,0.0
73574,2024-01-19 12:48:36,0.371,0.1,0,73577,2024-01-19 12:48:36,17.0052,5.76,0.0
73575,2024-01-19 12:48:48,0.3715,0.1,0,73578,2024-01-19 12:48:48,16.9937,5.75,0.0
73576,2024-01-19 12:49:00,0.3705,0.1,0,73579,2024-01-19 12:49:00,16.9873,5.75,0.0
73577,2024-01-19 12:49:12,0.3705,0.1,0,73580,2024-01-19 12:49:12,16.9603,5.74,0.0
73578,2024-01-19 12:49:24,0.3695,0.1,0,73581,2024-01-19 12:49:24,16.938,5.74,0.0
73579,2024-01-19 12:49:36,0.37,0.1,0,73582,2024-01-19 12:49:36,16.9455,5.74,0.0
73580,2024-01-19 12:49:48,0.3715,0.1,0,73583,2024-01-19 12:49:48,17.8021,6.03,0.0
73581,2024-01-19 12:50:00,0.3708,0.1,0,73584,2024-01-19 12:50:00,17.8778,6.05,0.0
73582,2024-01-19 12:50:12,0.3713,0.1,0,73585,2024-01-19 12:50:12,17.9517,6.08,0.0
73583,2024-01-19 12:50:24,0.3705,0.1,0,73586,2024-01-19 12:50:24,17.2053,5.83,0.0
73584,2024-01-19 12:50:36,0.372,0.1,0,73587,2024-01-19 12:50:36,17.0977,5.79,0.0
73585,2024-01-19 12:50:48,0.372,0.1,0,73588,2024-01-19 12:50:48,17.065,5.78,0.0
73586,2024-01-19 12:51:00,0.372,0.1,0,73589,2024-01-19 12:51:00,17.1042,5.79,0.0
73587,2024-01-19 12:51:12,0.372,0.1,0,73590,2024-01-19 12:51:12,17.0465,5.77,0.0
73588,2024-01-19 12:51:24,0.3723,0.1,0,73591,2024-01-19 12:51:24,17.0082,5.76,0.0
73589,2024-01-19 12:51:36,0.3718,0.1,0,73592,2024-01-19 12:51:36,16.9705,5.75,0.0
73590,2024-01-19 12:51:48,0.3723,0.1,0,73593,2024-01-19 12:51:48,16.9549,5.74,0.0
73591,2024-01-19 12:52:00,0.3723,0.1,0,73594,2024-01-19 12:52:00,16.9913,5.75,0.0
73592,2024-01-19 12:52:12,0.3723,0.1,0,73595,2024-01-19 12:52:12,17.0143,5.76,0.0
73593,2024-01-19 12:52:24,0.3723,0.1,0,73596,2024-01-19 12:52:24,17.0167,5.76,0.0
73594,2024-01-19 12:52:36,0.372,0.1,0,73597,2024-01-19 12:52:36,16.9914,5.75,0.0
73595,2024-01-19 12:52:48,0.3723,0.1,0,73598,2024-01-19 12:52:48,17.0425,5.77,0.0
73596,2024-01-19 12:53:00,0.3708,0.1,0,73599,2024-01-19 12:53:00,17.0083,5.76,0.0
73597,2024-01-19 12:53:12,0.372,0.1,0,73600,2024-01-19 12:53:12,17.0764,5.78,0.0
73598,2024-01-19 12:53:24,0.3713,0.1,0,73601,2024-01-19 12:53:24,17.0373,5.77,0.0
73599,2024-01-19 12:53:36,0.3703,0.1,0,73602,2024-01-19 12:53:36,17.0351,5.77,0.0
73600,2024-01-19 12:53:48,0.37,0.1,0,73603,2024-01-19 12:53:48,17.0001,5.76,0.0
73601,2024-01-19 12:54:00,0.3715,0.1,0,73604,2024-01-19 12:54:00,16.9731,5.75,0.0
73602,2024-01-19 12:54:12,0.3723,0.1,0,73605,2024-01-19 12:54:12,7.1305,1.85,0.0
73603,2024-01-19 12:54:24,0.3723,0.1,0,73606,2024-01-19 12:54:24,0.1523,0.04,0.0
73604,2024-01-19 12:54:36,0.3723,0.1,0,73607,2024-01-19 12:54:36,0.1512,0.04,0.0
73605,2024-01-19 12:54:48,0.3723,0.1,0,73608,2024-01-19 12:54:48,0.1506,0.04,0.0
73606,2024-01-19 12:55:00,0.3723,0.1,0,73609,2024-01-19 12:55:00,0.1495,0.04,0.0
73607,2024-01-19 12:55:12,0.3708,0.1,0,73610,2024-01-19 12:55:12,0.1492,0.04,0.0
73608,2024-01-19 12:55:24,0.3693,0.1,0,73611,2024-01-19 12:55:24,0.148,0.04,0.0
73609,2024-01-19 12:55:36,0.3693,0.1,0,73612,2024-01-19 12:55:36,0.148,0.04,0.0
73610,2024-01-19 12:55:48,0.3693,0.1,0,73613,2024-01-19 12:55:48,0.1474,0.04,0.0
73611,2024-01-19 12:56:00,0.3693,0.1,0,73614,2024-01-19 12:56:00,0.1465,0.04,0.0
73612,2024-01-19 12:56:12,0.3693,0.1,0,73615,2024-01-19 12:56:12,0.1465,0.04,0.0
73613,2024-01-19 12:56:24,0.3693,0.1,0,73616,2024-01-19 12:56:24,0.1465,0.04,0.0
73614,2024-01-19 12:56:36,0.3693,0.1,0,73617,2024-01-19 12:56:36,0.1454,0.04,0.0
73615,2024-01-19 12:56:48,0.3693,0.1,0,73618,2024-01-19 12:56:48,0.145,0.04,0.0
73616,2024-01-19 12:57:00,0.3693,0.1,0,73619,2024-01-19 12:57:00,0.145,0.04,0.0
