,Num1,Date1,Amps1,Kilowatts1,ACFM1,Num2,Date2,Amps2,Kilowatts2,ACFM2,Num3,Date3,Amps3,Kilowatts3,ACFM3
308,309.0,2023-04-17 22:53:12,30.3746,13.89,0.0,,,,,,,,,,
309,310.0,2023-04-17 22:53:24,30.3843,13.89,0.0,,,,,,,,,,
310,311.0,2023-04-17 22:53:36,30.3871,13.89,0.0,,,,,,,,,,
311,312.0,2023-04-17 22:53:48,30.3889,13.9,0.0,,,,,,,,,,
312,313.0,2023-04-17 22:54:00,30.3899,13.9,0.0,,,,,,,,,,
313,314.0,2023-04-17 22:54:12,30.3932,13.9,0.0,,,,,,,,,,
314,315.0,2023-04-17 22:54:24,30.3906,13.9,0.0,,,,,,,,,,
315,316.0,2023-04-17 22:54:36,30.3947,13.9,0.0,,,,,,,,,,
316,317.0,2023-04-17 22:54:48,30.4016,13.9,0.0,,,,,,,,,,
317,318.0,2023-04-17 22:55:00,30.4061,13.9,0.0,,,,,,,,,,
318,319.0,2023-04-17 22:55:12,30.4252,13.91,0.0,,,,,,,,,,
319,320.0,2023-04-17 22:55:24,30.4295,13.91,0.0,,,,,,,,,,
320,321.0,2023-04-17 22:55:36,30.426,13.91,0.0,,,,,,,,,,
321,322.0,2023-04-17 22:55:48,30.4237,13.91,0.0,,,,,,,,,,
322,323.0,2023-04-17 22:56:00,30.4323,13.92,0.0,,,,,,,,,,
323,324.0,2023-04-17 22:56:12,30.442,13.92,0.0,,,,,,,,,,
